# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	pseudogene	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2911339	2912267	+							KI216_RS13680	929		pseudo
CDS	without_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2911339	2912267	+				IS5 family transposase			KI216_RS13680	929		pseudo
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2912321	2914378	-							KI216_RS13685	2058		old_locus_tag=ACBO_26540
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2912321	2914378	-	WP_005007388.1	WP_005007388.1		GGDEF domain-containing phosphodiesterase			KI216_RS13685	2058	685	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2914516	2914725	-							KI216_RS13690	210		
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2914516	2914725	-	WP_005007387.1	WP_005007387.1		hypothetical protein			KI216_RS13690	210	69	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2914725	2916926	-							KI216_RS13695	2202		old_locus_tag=ACBO_26550
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2914725	2916926	-	WP_005007386.1	WP_005007386.1		carboxy terminal-processing peptidase			KI216_RS13695	2202	733	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2917126	2918151	+					nagZ		KI216_RS13700	1026		old_locus_tag=ACBO_26560
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2917126	2918151	+	WP_005007385.1	WP_005007385.1		beta-N-acetylhexosaminidase	nagZ		KI216_RS13700	1026	341	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2918296	2919168	+							KI216_RS13705	873		old_locus_tag=ACBO_26570
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2918296	2919168	+	WP_005007383.1	WP_005007383.1		class I SAM-dependent methyltransferase			KI216_RS13705	873	290	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2919204	2920535	-							KI216_RS13710	1332		old_locus_tag=ACBO_26580
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2919204	2920535	-	WP_005007381.1	WP_005007381.1		alpha/beta hydrolase			KI216_RS13710	1332	443	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2920839	2922104	+							KI216_RS13715	1266		old_locus_tag=ACBO_26590
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2920839	2922104	+	WP_005007380.1	WP_005007380.1		glutamate-5-semialdehyde dehydrogenase			KI216_RS13715	1266	421	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2922901	2924118	+							KI216_RS13720	1218		old_locus_tag=ACBO_26600
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2922901	2924118	+	WP_005007377.1	WP_005007377.1		acetate kinase			KI216_RS13720	1218	405	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2924177	2926318	+					pta		KI216_RS13725	2142		old_locus_tag=ACBO_26610
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2924177	2926318	+	WP_005007375.1	WP_005007375.1		phosphate acetyltransferase	pta		KI216_RS13725	2142	713	
gene	pseudogene	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2926371	2927002	-							KI216_RS13730	632		pseudo;old_locus_tag=ACBO_26620
CDS	without_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2926371	2927002	-				LysE family translocator			KI216_RS13730	632		pseudo
gene	pseudogene	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2927101	2927340	+							KI216_RS13735	240		partial;pseudo;old_locus_tag=ACBO_26630
CDS	without_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2927101	2927340	+				LysE family translocator			KI216_RS13735	240		partial;pseudo
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2927406	2928017	-							KI216_RS13740	612		old_locus_tag=ACBO_26640
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2927406	2928017	-	WP_005007370.1	WP_005007370.1		class I SAM-dependent methyltransferase			KI216_RS13740	612	203	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2928547	2930073	+							KI216_RS13745	1527		old_locus_tag=ACBO_26650
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2928547	2930073	+	WP_005007367.1	WP_005007367.1		fumarate hydratase			KI216_RS13745	1527	508	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2930221	2930763	+							KI216_RS13750	543		old_locus_tag=ACBO_26660
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2930221	2930763	+	WP_005007366.1	WP_005007366.1		DUF2059 domain-containing protein			KI216_RS13750	543	180	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2931395	2932111	-							KI216_RS13755	717		old_locus_tag=ACBO_26670
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2931395	2932111	-	WP_005007364.1	WP_005007364.1		DUF2846 domain-containing protein			KI216_RS13755	717	238	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2932275	2933588	-					clpX		KI216_RS13760	1314		old_locus_tag=ACBO_26680
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2932275	2933588	-	WP_005007363.1	WP_005007363.1		ATP-dependent protease ATP-binding subunit ClpX	clpX		KI216_RS13760	1314	437	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2933618	2934223	-					clpP		KI216_RS13765	606		old_locus_tag=ACBO_26690
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2933618	2934223	-	WP_005007362.1	WP_005007362.1		ATP-dependent Clp endopeptidase proteolytic subunit ClpP	clpP		KI216_RS13765	606	201	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2934421	2935752	-					tig		KI216_RS13770	1332		old_locus_tag=ACBO_26700
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2934421	2935752	-	WP_005007358.1	WP_005007358.1		trigger factor	tig		KI216_RS13770	1332	443	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2936283	2938538	+							KI216_RS13775	2256		old_locus_tag=ACBO_26710
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2936283	2938538	+	WP_005007353.1	WP_005007353.1		TonB-dependent siderophore receptor			KI216_RS13775	2256	751	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2938977	2941280	+							KI216_RS13780	2304		old_locus_tag=ACBO_26720
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2938977	2941280	+	WP_005007351.1	WP_005007351.1		catecholate siderophore receptor Fiu			KI216_RS13780	2304	767	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2941373	2942056	+							KI216_RS13785	684		old_locus_tag=ACBO_26730
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2941373	2942056	+	WP_005007350.1	WP_005007350.1		Fe2+-dependent dioxygenase			KI216_RS13785	684	227	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2942053	2943156	+							KI216_RS13790	1104		old_locus_tag=ACBO_26740
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2942053	2943156	+	WP_005007349.1	WP_005007349.1		alpha-hydroxy-acid oxidizing protein			KI216_RS13790	1104	367	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2943425	2945122	+					leuA		KI216_RS13795	1698		old_locus_tag=ACBO_26750
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2943425	2945122	+	WP_005007347.1	WP_005007347.1		2-isopropylmalate synthase	leuA		KI216_RS13795	1698	565	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2945225	2946385	+							KI216_RS13800	1161		old_locus_tag=ACBO_26760
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2945225	2946385	+	WP_005007345.1	WP_005007345.1		homoserine O-acetyltransferase			KI216_RS13800	1161	386	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2946385	2946978	+					metW		KI216_RS13805	594		old_locus_tag=ACBO_26770
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2946385	2946978	+	WP_005007344.1	WP_005007344.1		methionine biosynthesis protein MetW	metW		KI216_RS13805	594	197	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2946975	2947565	+							KI216_RS13810	591		old_locus_tag=ACBO_26780
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2946975	2947565	+	WP_005007340.1	WP_005007340.1		sel1 repeat family protein			KI216_RS13810	591	196	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2947637	2948083	-							KI216_RS13815	447		old_locus_tag=ACBO_26790
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2947637	2948083	-	WP_018572765.1	WP_018572765.1		GNAT family N-acetyltransferase			KI216_RS13815	447	148	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2948209	2948832	+					rdgB		KI216_RS13820	624		old_locus_tag=ACBO_26800
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2948209	2948832	+	WP_005007335.1	WP_005007335.1		RdgB/HAM1 family non-canonical purine NTP pyrophosphatase	rdgB		KI216_RS13820	624	207	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2949267	2950145	-							KI216_RS13825	879		old_locus_tag=ACBO_26820
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2949267	2950145	-	WP_005007331.1	WP_005007331.1		hypothetical protein			KI216_RS13825	879	292	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2950329	2950547	+					tatA		KI216_RS13830	219		old_locus_tag=ACBO_26830
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2950329	2950547	+	WP_005007330.1	WP_005007330.1		Sec-independent protein translocase subunit TatA	tatA		KI216_RS13830	219	72	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2950564	2950998	+					tatB		KI216_RS13835	435		old_locus_tag=ACBO_26840
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2950564	2950998	+	WP_005007325.1	WP_005007325.1		Sec-independent protein translocase protein TatB	tatB		KI216_RS13835	435	144	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2950995	2951777	+					tatC		KI216_RS13840	783		old_locus_tag=ACBO_26850
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2950995	2951777	+	WP_005007323.1	WP_005007323.1		twin-arginine translocase subunit TatC	tatC		KI216_RS13840	783	260	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2951937	2953901	+							KI216_RS13845	1965		old_locus_tag=ACBO_26860
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2951937	2953901	+	WP_005007321.1	WP_005007321.1		DUF839 domain-containing protein			KI216_RS13845	1965	654	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2953994	2954779	-							KI216_RS13850	786		old_locus_tag=ACBO_26870
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2953994	2954779	-	WP_005007318.1	WP_005007318.1		NRDE family protein			KI216_RS13850	786	261	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2954873	2955685	+					lgt		KI216_RS13855	813		old_locus_tag=ACBO_26880
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2954873	2955685	+	WP_005007317.1	WP_005007317.1		prolipoprotein diacylglyceryl transferase	lgt		KI216_RS13855	813	270	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2955812	2956198	+							KI216_RS13860	387		old_locus_tag=ACBO_26890
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2955812	2956198	+	WP_005007315.1	WP_005007315.1		hypothetical protein			KI216_RS13860	387	128	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2956237	2956575	+							KI216_RS13865	339		old_locus_tag=ACBO_26900
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2956237	2956575	+	WP_228128330.1	WP_228128330.1		hypothetical protein			KI216_RS13865	339	112	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2956629	2957153	-							KI216_RS13870	525		old_locus_tag=ACBO_26910
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2956629	2957153	-	WP_005007310.1	WP_005007310.1		hypothetical protein			KI216_RS13870	525	174	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2957357	2957935	-							KI216_RS13875	579		old_locus_tag=ACBO_26920
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2957357	2957935	-	WP_005007309.1	WP_005007309.1		hypothetical protein			KI216_RS13875	579	192	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2958251	2959093	+					thyA		KI216_RS13880	843		old_locus_tag=ACBO_26930
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2958251	2959093	+	WP_005007307.1	WP_005007307.1		thymidylate synthase	thyA		KI216_RS13880	843	280	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2959192	2959704	+							KI216_RS13885	513		old_locus_tag=ACBO_26940
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2959192	2959704	+	WP_005007306.1	WP_005007306.1		dihydrofolate reductase			KI216_RS13885	513	170	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2959732	2960781	+							KI216_RS13890	1050		old_locus_tag=ACBO_26950
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2959732	2960781	+	WP_005007303.1	WP_005007303.1		DUF4105 domain-containing protein			KI216_RS13890	1050	349	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2960885	2961340	+							KI216_RS13895	456		old_locus_tag=ACBO_26960
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2960885	2961340	+	WP_005007302.1	WP_005007302.1		META domain-containing protein			KI216_RS13895	456	151	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2961452	2961976	+					msrA		KI216_RS13900	525		old_locus_tag=ACBO_26970
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2961452	2961976	+	WP_005007300.1	WP_005007300.1		peptide-methionine (S)-S-oxide reductase MsrA	msrA		KI216_RS13900	525	174	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2962043	2962447	-							KI216_RS13905	405		old_locus_tag=ACBO_26980
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2962043	2962447	-	WP_005007298.1	WP_005007298.1		biopolymer transporter ExbD			KI216_RS13905	405	134	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2962447	2963067	-							KI216_RS13910	621		old_locus_tag=ACBO_26990
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2962447	2963067	-	WP_005007297.1	WP_005007297.1		MotA/TolQ/ExbB proton channel family protein			KI216_RS13910	621	206	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2963094	2963855	-							KI216_RS13915	762		old_locus_tag=ACBO_27000
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2963094	2963855	-	WP_005007296.1	WP_005007296.1		TonB family protein			KI216_RS13915	762	253	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2964069	2964935	-					purU		KI216_RS13920	867		old_locus_tag=ACBO_27010
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2964069	2964935	-	WP_005007294.1	WP_005007294.1		formyltetrahydrofolate deformylase	purU		KI216_RS13920	867	288	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2965183	2965884	-							KI216_RS13925	702		old_locus_tag=ACBO_27020
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2965183	2965884	-	WP_005007293.1	WP_005007293.1		TetR/AcrR family transcriptional regulator			KI216_RS13925	702	233	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2966000	2967448	+							KI216_RS13930	1449		old_locus_tag=ACBO_27030
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2966000	2967448	+	WP_005007292.1	WP_005007292.1		coniferyl aldehyde dehydrogenase			KI216_RS13930	1449	482	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2967609	2967845	+					rpmB		KI216_RS13935	237		old_locus_tag=ACBO_27040
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2967609	2967845	+	WP_000048256.1	WP_000048256.1		50S ribosomal protein L28	rpmB		KI216_RS13935	237	78	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2967858	2968013	+					rpmG		KI216_RS13940	156		old_locus_tag=ACBO_27050
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2967858	2968013	+	WP_003654787.1	WP_003654787.1		50S ribosomal protein L33	rpmG		KI216_RS13940	156	51	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2968153	2969871	+							KI216_RS13945	1719		old_locus_tag=ACBO_27060
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2968153	2969871	+	WP_005007290.1	WP_005007290.1		cation:proton antiporter			KI216_RS13945	1719	572	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2970067	2970309	+							KI216_RS13950	243		old_locus_tag=ACBO_27070
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2970067	2970309	+	WP_005007288.1	WP_005007288.1		hypothetical protein			KI216_RS13950	243	80	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2970382	2970660	-							KI216_RS13955	279		old_locus_tag=ACBO_27080
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2970382	2970660	-	WP_005007287.1	WP_005007287.1		hypothetical protein			KI216_RS13955	279	92	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2970765	2971268	-							KI216_RS13960	504		old_locus_tag=ACBO_27090
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2970765	2971268	-	WP_005007284.1	WP_005007284.1		hypothetical protein			KI216_RS13960	504	167	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2971344	2971706	-							KI216_RS13965	363		old_locus_tag=ACBO_27100
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2971344	2971706	-	WP_005007283.1	WP_005007283.1		ASCH domain-containing protein			KI216_RS13965	363	120	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2971802	2972053	-							KI216_RS13970	252		old_locus_tag=ACBO_27110
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2971802	2972053	-	WP_005007281.1	WP_005007281.1		RNA-binding protein			KI216_RS13970	252	83	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2972144	2974132	-							KI216_RS13975	1989		old_locus_tag=ACBO_27120
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2972144	2974132	-	WP_005007279.1	WP_005007279.1		ATP-dependent helicase			KI216_RS13975	1989	662	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2974508	2975659	-							KI216_RS13980	1152		old_locus_tag=ACBO_27130
